device_id,browser_type,browser_version_major,browser_version_minor,browser_version_patch,device_type,device_version_major,device_version_minor,device_version_patch,os_type,os_version_major,os_version_minor,os_version_patch
14384885471702626000,Samsung Internet,20,0,0,Samsung SM-G892U,0,0,0,Android,0,0,0
9385117912640983000,Chrome,110,0,0,Generic Smartphone,0,0,0,Android,0,0,0
11593318317789112000,HeadlessChrome,107,0,5296,Other,0,0,0,Linux,0,0,0
12197579899932996000,Safari,0,0,0,Other,0,0,0,Other,0,0,0
1177848419408640000,Firefox,110,0,0,Other,0,0,0,Windows,8.1,0,0
6948057361430581000,Safari,15,6,4,Other,0,0,0,Mac OS X,10,15,6
13845423361754153000,Mobile Safari,16,1,0,iPad,0,0,0,iOS,16,1,0
14043866221415640000,Chrome Mobile WebView,104,0,5112,Samsung SM-A515F,0,0,0,Android,0,0,0
238586009491245120,Samsung Internet,20,0,0,Samsung SM-F926B,0,0,0,Android,0,0,0
13628200149928348000,Samsung Internet,20,0,0,Samsung SM-M136B,0,0,0,Android,0,0,0
17939262363468718000,Mobile Safari,15,7,0,iPhone,0,0,0,iOS,15,7,0
6418486311181699000,Samsung Internet,19,0,0,Samsung SM-A515F,0,0,0,Android,0,0,0
6697638663202388000,Samsung Internet,20,0,0,Samsung SM-G990B,0,0,0,Android,0,0,0
3576686732768281600,Samsung Internet,20,0,0,Samsung SM-M225FV,0,0,0,Android,0,0,0
12350669227007623000,Samsung Internet,20,0,0,Samsung SM-G781V,0,0,0,Android,0,0,0
3149417035911538700,Firefox Mobile,108,0,0,Generic Smartphone,0,0,0,Android,8,0,0
5102416385604214000,Samsung Internet,19,0,0,Samsung SM-G970F,0,0,0,Android,0,0,0
17975169730825228000,Firefox,110,0,0,Other,0,0,0,Mac OS X,10,14,0
17607353447674472000,Samsung Internet,20,0,0,Samsung SM-N981B,0,0,0,Android,0,0,0
7467206868856263000,Chrome Mobile WebView,110,0,5481,XiaoMi Redmi Note 8T,Redmi,Note ,Build,Android,0,0,0
10108233049235913000,Samsung Internet,20,0,0,Samsung SM-G781W,0,0,0,Android,0,0,0
1747945926850322400,BSbot,1,1,0,Spider,0,0,0,Other,0,0,0
13165641863093357000,Chrome Mobile iOS,65,0,3325,iPhone,0,0,0,iOS,10,3,3
7698657315367311000,Chrome Mobile WebView,92,0,4515,Samsung SM-A520F,0,0,0,Android,8,0,0
1154047902525458000,Chrome Mobile iOS,96,0,4664,iPhone,0,0,0,iOS,16,2,0
4580347388778021000,Chrome Mobile WebView,110,0,5481,XiaoMi Redmi Note 9S,Redmi,Note ,Build,Android,0,0,0
3304898688589687000,Chrome Mobile,111,0,0,Generic Smartphone,0,0,0,Android,0,0,0
14699036332057082000,Yandex Browser,20,7,1,Other,0,0,0,Windows,7,0,0
1714300352940500200,Chrome Mobile iOS,110,0,5481,iPhone,0,0,0,iOS,15,4,0
4635592883882008000,Samsung Internet,19,0,0,Samsung SM-A530F,0,0,0,Android,0,0,0
12204036335616778000,Chrome,110,0,0,Other,0,0,0,Chrome OS,15278,64,0
14369727701774770000,Chrome,90,0,4430,Other,0,0,0,Chrome OS,13816,55,0
4414204251091787300,Mobile Safari,16,4,0,iPhone,0,0,0,iOS,16,4,0
18093191056998658000,Chrome Mobile WebView,104,0,5112,Samsung SM-M526BR,0,0,0,Android,0,0,0
15672012818565906000,Firefox Mobile,110,0,0,Generic Smartphone,0,0,0,Android,7,1,2
18376518797894056000,Refindbot,1,0,0,Spider,0,0,0,Other,0,0,0
7922190941320465000,Chrome Mobile WebView,110,0,5481,Samsung SM-A536U,0,0,0,Android,0,0,0
1313304725949006300,Chrome Mobile WebView,103,0,5060,XiaoMi Redmi Note 9 Pro,Redmi,Note ,Build,Android,0,0,0
10304402659313390000,Chrome Mobile WebView,110,0,5481,ANE-LX1,0,0,0,Android,0,0,0
9744050961750673000,Chrome Mobile WebView,110,0,5481,POT-LX1A,0,0,0,Android,0,0,0
8066521046283251000,Samsung Internet,20,0,0,Samsung SM-N770F,0,0,0,Android,0,0,0
15932477977694370000,Samsung Internet,17,0,0,Samsung SM-M325F,0,0,0,Android,0,0,0
14669156633218626000,Chrome,109,0,5414,Other,0,0,0,Windows,7,0,0
7242660285630240000,Samsung Internet,20,0,0,Samsung SM-G991U,0,0,0,Android,0,0,0
1927956616902915000,Chrome Mobile,103,0,0,Generic Smartphone,0,0,0,Android,8,0,0
13708613124654143000,Samsung Internet,20,0,0,Samsung SM-G960U,0,0,0,Android,0,0,0
14122341596194370000,IE,6,0,0,Other,0,0,0,Windows,ME,0,0
7402702991685284000,Chrome,110,2,81,Other,0,0,0,Mac OS X,10,15,7
1232502561349745200,Chrome,110,6,222,Other,0,0,0,Mac OS X,10,15,7
2323895204593212000,Chrome Mobile,110,0,0,Generic Smartphone,0,0,0,Android,7,0,0
16947734633800660000,Samsung Internet,20,0,0,Samsung SM-A226BR,0,0,0,Android,0,0,0
10498826801957298000,Chrome Mobile WebView,110,0,5481,Samsung SM-G960W,0,0,0,Android,0,0,0
5424132259761791000,Samsung Internet,20,0,0,Samsung SM-M315F,0,0,0,Android,0,0,0
13326597106604098000,Mobile Safari,9,0,0,iPhone,0,0,0,iOS,9,3,5
9510954723960250000,Mobile Safari UI/WKWebView,11,2,6,iPhone,0,0,0,iOS,11,2,6
4880890711170935000,Chrome Mobile iOS,108,0,5359,iPad,0,0,0,iOS,15,5,0
9101378020871294000,Samsung Internet,20,0,0,Samsung SM-G965W,0,0,0,Android,0,0,0
13555694038628831000,Mobile Safari,16,1,2,iPhone,0,0,0,iOS,16,1,2
16639587847397585000,Mobile Safari,10,0,0,iPhone,0,0,0,iOS,10,0,0
819847913703007600,Samsung Internet,7,4,0,Samsung $2,SM-G930F,0,0,Android,8,0,0
6183931042314395000,Safari,16,3,1,Other,0,0,0,Mac OS X,10,15,7
18396295109765523000,Firefox,18,0,1,Other,0,0,0,Windows,7,0,0
12011630885200267000,Opera,11,52,0,Other,0,0,0,Mac OS X,10,6,8
9377105499304770000,Opera,11,01,0,Other,0,0,0,Windows,7,0,0
8545602745055325000,Chrome Frame,10,0,648,Other,0,0,0,Windows,7,0,0
17685570593768333000,Opera Mobile,70,3,3653,Generic Smartphone,0,0,0,Android,8,1,0
4330651895589838000,Facebook,398,0,0,iPhone,"14,8",0,0,iOS,16,1,2
11677949066287942000,Facebook,396,0,0,Generic Smartphone,0,0,0,Android,0,0,0
18314497009927582000,Samsung Internet,20,0,0,Samsung SM-S908U1,0,0,0,Android,0,0,0
13181897398558460000,Chrome Mobile WebView,110,0,5481,XiaoMi Redmi Note 9 Pro,Redmi,Note ,Build,Android,0,0,0
11187900077758663000,Chrome,19,0,1062,Other,0,0,0,Windows,8,0,0
3080917267258117600,Chrome Mobile iOS,110,0,5481,iPad,0,0,0,iOS,16,3,0
13527803277540487000,Chrome Mobile WebView,105,0,0,XiaoMi MI 6,MI,0,Build,Android,0,0,0
12609585778672546000,Chrome,110,0,5481,Other,0,0,0,Windows,10,0,0
11719443760498452000,Samsung Internet,20,0,0,Generic Smartphone,0,0,0,Android,0,0,0
14967589296938254000,Firefox Mobile,112,0,0,Generic Smartphone,0,0,0,Android,0,0,0
6867611252234701000,Chrome Mobile WebView,110,0,5481,EML-L09,0,0,0,Android,0,0,0
1265550152934703600,Googlebot-Image,1,0,0,Spider,0,0,0,Other,0,0,0
7387577686940207000,Chrome,111,0,0,Other,0,0,0,Mac OS X,10,15,7
15226780290777910000,Chrome Mobile WebView,110,0,5481,EML-L29,0,0,0,Android,0,0,0
5967503295438755000,Samsung Internet,20,0,0,Samsung SM-G988U1,0,0,0,Android,0,0,0
10567393222863178000,Chrome Mobile iOS,79,0,3945,iPhone,0,0,0,iOS,16,3,0
13460052562788490000,Chrome Mobile iOS,97,0,4692,iPhone,0,0,0,iOS,16,0,0
10677266563154895000,Chrome Mobile WebView,110,0,5481,Pixel 6,0,0,0,Android,0,0,0
17283371858475575000,Chrome Mobile WebView,110,0,5481,Samsung SM-F926U1,0,0,0,Android,0,0,0
7103055998858024000,Samsung Internet,20,0,0,Samsung SM-G780G,0,0,0,Android,0,0,0
16813958663857959000,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,7,0,Android,0,0,0
10915869563733998000,Mobile Safari UI/WKWebView,16,3,1,iPad,0,0,0,iOS,16,3,1
9210929554899647000,Chrome Mobile WebView,110,0,5481,Samsung SM-S901W,0,0,0,Android,0,0,0
9961212238871523000,Chrome Mobile WebView,106,0,5249,Samsung SM-A715F,0,0,0,Android,0,0,0
11786122929502726000,Chrome Mobile WebView,110,0,5481,STK-LX3,0,0,0,Android,0,0,0
3520730260893419500,Chrome Mobile iOS,110,0,5481,iPhone,0,0,0,iOS,16,4,0
18262535950168547000,Chrome Mobile,106,0,5249,Generic Smartphone,0,0,0,Android,0,0,0
2110711286434827800,Samsung Internet,20,0,0,Samsung SM-G965F,0,0,0,Android,0,0,0
996300150110492800,Chrome Mobile WebView,107,0,5304,vivo $2,1938,0,0,Android,0,0,0
14177542872914130000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,14,7,0
604989914321904100,Samsung Internet,13,2,0,Samsung SM-A125F,0,0,0,Android,0,0,0
16031593063006175000,Chrome Mobile WebView,110,0,5481,Samsung SM-S908B,0,0,0,Android,0,0,0
3795710163088189400,Opera,35,0,2066,Other,0,0,0,Windows,XP,0,0
4042587963823842300,Chrome Mobile iOS,103,0,5060,iPhone,0,0,0,iOS,16,3,0
16603961169902143000,Chrome Mobile iOS,105,0,5195,iPhone,0,0,0,iOS,16,2,0
8926091005983456000,Samsung Internet,20,0,0,Samsung SM-S9080,0,0,0,Android,0,0,0
7486655999481452000,Samsung Internet,14,0,0,Samsung SM-G998B,0,0,0,Android,0,0,0
10811381756635802000,Samsung Internet,19,0,0,Samsung SM-A217F,0,0,0,Android,0,0,0
16754448821370534000,Chrome Mobile WebView,111,0,5563,Samsung SM-G975U,0,0,0,Android,0,0,0
18409950351226716000,Samsung Internet,20,0,0,Samsung SM-G973F,0,0,0,Android,0,0,0
14000933765599132000,Samsung Internet,20,0,0,Samsung SM-A235F,0,0,0,Android,0,0,0
8283922231971573000,Chrome Mobile WebView,103,0,5060,XiaoMi Redmi Note 7 Pro,Redmi,Note ,Build,Android,0,0,0
584013577127837300,Samsung Internet,17,0,0,Samsung SM-A526B,0,0,0,Android,0,0,0
8738822940499252000,Samsung Internet,20,0,0,Samsung SM-E225F,0,0,0,Android,0,0,0
8616542089850493000,Chrome Mobile WebView,110,0,5481,Samsung SM-S908W,0,0,0,Android,0,0,0
6464072821847732000,Mobile Safari,16,0,0,iPhone,0,0,0,iOS,16,1,0
14457715635265671000,Chrome Mobile WebView,81,0,4044,MAR-LX3A,0,0,0,Android,0,0,0
12427138279818326000,Chrome Mobile WebView,105,0,5195,Samsung SM-A515F,0,0,0,Android,0,0,0
803957160667760000,Chrome Mobile WebView,110,0,5481,ELE-L29,0,0,0,Android,0,0,0
14529612022243564000,Chrome Mobile WebView,110,0,5481,Samsung SM-G781U1,0,0,0,Android,0,0,0
3838573787723985000,Chrome,109,0,0,Other,0,0,0,Mac OS X,10,13,6
16026670008372734000,curl,7,81,0,Other,0,0,0,Other,0,0,0
13718026957919715000,Samsung Internet,20,0,0,Samsung SM-A605F,0,0,0,Android,0,0,0
3728747769475713000,Chrome,113,0,0,Other,0,0,0,Mac OS X,10,15,7
14148317256544385000,Samsung Internet,20,0,0,Samsung SM-G981N,0,0,0,Android,0,0,0
11636117028030153000,Chrome Mobile WebView,109,0,5414,XiaoMi MI 8,MI,0,Build,Android,0,0,0
14283477907692390000,Chrome Mobile iOS,100,0,4896,iPhone,0,0,0,iOS,14,5,0
8283825885535366000,Mobile Safari,15,6,0,iPhone,0,0,0,iOS,15,6,1
341976636212319170,Samsung Internet,20,0,0,Samsung SM-G986B,0,0,0,Android,0,0,0
8119099618597076000,Chrome Mobile WebView,96,0,4664,XiaoMi Redmi Note 9 Pro,Redmi,Note ,Build,Android,0,0,0
14217455520307126000,Samsung Internet,20,0,0,Samsung SM-S908W,0,0,0,Android,0,0,0
4511641349675450400,Samsung Internet,20,0,0,Samsung SM-G950U1,0,0,0,Android,0,0,0
1973465724882209000,Samsung Internet,20,0,0,Samsung SM-A526U,0,0,0,Android,0,0,0
9508485459901596000,Samsung Internet,20,0,0,Samsung SM-G9650,0,0,0,Android,0,0,0
13886214699467661000,Chrome Mobile,90,0,4430,Generic Smartphone,0,0,0,Android,7,1,1
6560639171223505000,Samsung Internet,19,0,0,Samsung SM-A235F,0,0,0,Android,0,0,0
15714718225801560000,Chrome Mobile,85,0,4183,Generic Smartphone,0,0,0,Android,8,1,0
10007624882632133000,Chrome Mobile iOS,104,0,5112,iPhone,0,0,0,iOS,14,8,0
18384864338350256000,Chrome Mobile,70,0,3538,Generic Smartphone,0,0,0,Android,8,0,0
11271904665971798000,Samsung Internet,10,1,0,Samsung SM-G955F,0,0,0,Android,0,0,0
15982127891030899000,Mobile Safari UI/WKWebView,14,7,1,iPad,0,0,0,iOS,14,7,1
3628967042838865000,Mobile Safari,14,1,2,iPad,0,0,0,iOS,14,7,1
843701953180142700,Chrome Mobile iOS,98,0,4758,iPhone,0,0,0,iOS,16,0,0
3339147165417154000,Samsung Internet,20,0,0,Samsung SM-A135F,0,0,0,Android,0,0,0
14805641354612296000,Chrome Mobile WebView,110,0,5481,XiaoMi Redmi K20 Pro,Redmi,0,Build,Android,0,0,0
3603380318947261000,Samsung Internet,20,0,0,Samsung SM-E625F,0,0,0,Android,0,0,0
14535090062722124000,Chrome Mobile,107,0,0,Nokia undefined$2$3,0,C30,0,Android,0,0,0
12025102052389780000,Chrome Mobile,108,0,0,Generic Smartphone,0,0,0,Android,8,0,0
16213618807577475000,WhatsApp,2,23,5,Spider,0,0,0,Other,0,0,0
223661610552045400,Mobile Safari UI/WKWebView,9,3,1,iPhone,0,0,0,iOS,9,3,1
4410653885223789000,Samsung Internet,20,0,0,Samsung SM-N980F,0,0,0,Android,0,0,0
3959144463313386000,Samsung Internet,20,0,0,Samsung SM-A525M,0,0,0,Android,0,0,0
4133570327033916400,Samsung Internet,20,0,0,Samsung SM-A505FN,0,0,0,Android,0,0,0
883011687822301000,Chrome Mobile,96,0,4664,Gionee S12,0,0,0,Android,0,0,0
7802400911911897000,Samsung Internet,20,0,0,Samsung SM-G950W,0,0,0,Android,0,0,0
7592014729624434000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,14,6,0
5459049838026378000,Chrome Mobile iOS,110,0,5481,iPhone,0,0,0,iOS,14,6,0
17560953314577863000,Chrome Mobile iOS,92,0,4515,iPhone,0,0,0,iOS,16,0,0
12208268770456050000,Firefox iOS,109,0,0,iPhone,0,0,0,iOS,15,6,1
4003295265054619600,Chrome Mobile WebView,110,0,5481,Samsung SM-G990B,0,0,0,Android,0,0,0
3298585567831103500,Chrome Mobile WebView,88,0,4324,PPA-LX2,0,0,0,Android,0,0,0
16851758227457974000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,16,3,0
8757504675743087000,Chrome Mobile WebView,110,0,5481,Samsung SM-A225M,0,0,0,Android,0,0,0
15067067790220775000,Chrome Mobile,100,0,4896,XiaoMi MI 8,MI,0,Build,Android,0,0,0
219989236739190600,Samsung Internet,20,0,0,Samsung SM-T870,0,0,0,Android,0,0,0
16853620714138935000,Chrome Mobile iOS,106,0,5249,iPhone,0,0,0,iOS,16,1,0
2355840327963124000,Chrome,112,0,0,Other,0,0,0,Windows,10,0,0
5931298746479317000,Mobile Safari UI/WKWebView,15,0,0,iPhone,0,0,0,iOS,16,0,0
1970942820820979500,Chrome Mobile WebView,110,0,5481,YAL-L21,0,0,0,Android,0,0,0
1450100617622961200,Chrome Mobile WebView,110,0,5481,CLT-L09,0,0,0,Android,0,0,0
16932025368819510000,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,1,0,Android,0,0,0
5430328763646911000,Samsung Internet,20,0,0,Samsung SM-N975F,0,0,0,Android,0,0,0
4665699115416426000,Chrome Mobile WebView,106,0,5249,XiaoMi Redmi 3S,Redmi,0,Build,Android,6,0,1
371688197047440900,Chrome Mobile iOS,87,0,4280,iPhone,0,0,0,iOS,16,2,0
1386034595900787500,Mobile Safari,15,6,1,iPod,0,0,0,iOS,15,6,1
1396236078130354000,Firefox,9,0,1,Other,0,0,0,Windows,XP,0,0
9019327325222512000,Samsung Internet,20,0,0,Samsung SM-G990B2,0,0,0,Android,0,0,0
4602926873616445400,Samsung Internet,20,0,0,Samsung SM-M526B,0,0,0,Android,0,0,0
10772739763976950000,Chrome Mobile iOS,101,0,4951,iPhone,0,0,0,iOS,16,0,0
6680365106096115000,Samsung Internet,20,0,0,Samsung SM-A530F,0,0,0,Android,0,0,0
3495262550528765400,Chrome Mobile WebView,110,0,5481,Samsung SM-S901U,0,0,0,Android,0,0,0
17119694489046847000,Chrome Mobile WebView,110,0,5481,BLA-L09,0,0,0,Android,0,0,0
12769754439342703000,Firefox,109,0,0,Other,0,0,0,Mac OS X,10,14,0
6558622512360954000,Samsung Internet,20,0,0,Samsung SM-S911B,0,0,0,Android,0,0,0
6723704304344054000,Samsung Internet,20,0,0,Samsung SM-A705FN,0,0,0,Android,0,0,0
10591730739165860000,Chrome Mobile WebView,109,0,5414,BLA-AL00,0,0,0,Android,0,0,0
3803473398745521000,Chrome Mobile WebView,110,0,5481,Samsung SM-A217F,0,0,0,Android,0,0,0
11972220419008338000,Chrome,112,0,0,Generic Smartphone,0,0,0,Android,0,0,0
16721085307025848000,Firefox iOS,110,1,0,iPhone,0,0,0,iOS,16,3,1
6768447791097344000,Samsung Internet,20,0,0,Samsung SM-G986W,0,0,0,Android,0,0,0
5867119013975239000,Chrome Mobile iOS,71,0,3578,iPhone,0,0,0,iOS,16,1,0
10576418940832570000,Chrome Mobile WebView,109,0,5414,EML-L29,0,0,0,Android,0,0,0
9058936637486771000,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,G21,0,Android,0,0,0
17916252424484210000,Chrome Mobile WebView,110,0,5481,STK-L21,0,0,0,Android,0,0,0
16434961781650864000,Firefox iOS,110,0,0,iPhone,0,0,0,iOS,16,1,2
5223934593962662000,Chrome Mobile WebView,110,0,5481,MAR-LX3A,0,0,0,Android,0,0,0
7606893493465499000,Chrome Mobile WebView,87,0,4280,vivo $2,1908,0,0,Android,8,1,0
11740334535971777000,Samsung Internet,16,0,0,Samsung SM-M315F,0,0,0,Android,0,0,0
18083009938188534000,Samsung Internet,20,0,0,Samsung SM-A426U1,0,0,0,Android,0,0,0
181164103144896450,Chrome Mobile WebView,109,0,5414,Samsung SM-G973F,0,0,0,Android,0,0,0
2890105637772468700,Chrome Mobile,114,0,0,Nexus 5,0,0,0,Android,6,0,0
801076516614293600,Mobile Safari,16,3,1,iPhone,0,0,0,iOS,16,3,1
2146046954147571200,Chrome Mobile iOS,91,0,4472,iPhone,0,0,0,iOS,16,2,0
5846489212164901000,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,3,0,Android,0,0,0
14696092583594541000,Samsung Internet,20,0,0,Samsung SM-N950U,0,0,0,Android,0,0,0
9410239820845540000,Chrome Mobile iOS,108,0,5359,iPhone,0,0,0,iOS,15,3,0
5772075169712604000,Chrome Mobile WebView,110,0,5481,Samsung SM-A528B,0,0,0,Android,0,0,0
9155448509860989000,Chrome Mobile WebView,94,0,4606,XiaoMi Redmi Note 8,Redmi,Note ,Build,Android,0,0,0
2305035186798953700,Samsung Internet,20,0,0,Samsung SM-N960F,0,0,0,Android,0,0,0
10321941794246955000,Chrome,103,0,0,Other,0,0,0,Mac OS X,10,12,6
3654193294817152500,Samsung Internet,20,0,0,Samsung SM-J600FN,0,0,0,Android,0,0,0
17460868135382307000,Chrome Mobile WebView,110,0,5481,Infinix $2,X623,0,0,Android,8,1,0
9848767553133275000,Mobile Safari,15,7,0,iPhone,0,0,0,iOS,15,7,3
13044661323144235000,Samsung Internet,19,0,0,Samsung SM-A336E,0,0,0,Android,0,0,0
10530430782101354000,Chrome Mobile,100,0,4896,XiaoMi Redmi Note 8 Pro,Redmi,Note ,Build,Android,0,0,0
15218775210513883000,Samsung Internet,15,0,0,Samsung SM-G780G,0,0,0,Android,0,0,0
3468882652924722000,Mobile Safari UI/WKWebView,17,0,0,iPhone,0,0,0,iOS,17,0,0
12835161167020755000,Chrome Mobile iOS,98,0,4758,iPhone,0,0,0,iOS,15,6,0
11951319549173082000,Chrome Mobile WebView,110,0,5481,Asus I01WD,0,0,0,Android,0,0,0
6488993026556261000,Opera Mobile,73,3,3844,Generic Smartphone,0,0,0,Android,0,0,0
17326459234820571000,Chrome Mobile WebView,110,0,5481,TECNO $2,CH7n,0,0,Android,0,0,0
8149846759314171000,Chrome Mobile WebView,110,0,5481,XiaoMi Redmi 5,Redmi,0,Build,Android,8,1,0
17301233462245650000,Chrome Mobile iOS,86,0,4240,iPhone,0,0,0,iOS,16,3,0
13664762790675210000,Chrome Mobile iOS,102,0,5005,iPhone,0,0,0,iOS,16,1,0
11772460493851544000,Samsung Internet,20,0,0,Samsung SM-A336E,0,0,0,Android,0,0,0
9011952739799798000,Samsung Internet,20,0,0,Samsung SM-A5360,0,0,0,Android,0,0,0
1235211422812230100,Chrome Mobile iOS,96,0,4664,iPhone,0,0,0,iOS,16,3,0
3572028908836286500,Chrome Mobile,71,0,3578,XiaoMi Redmi 5,Redmi,0,Build,Android,8,1,0
5381759153410099000,Mobile Safari UI/WKWebView,13,4,0,iPhone,0,0,0,iOS,13,4,0
1062732506074019200,Mobile Safari,13,1,0,iPhone,0,0,0,iOS,13,4,0
17844794824669946000,Samsung Internet,20,0,0,Samsung SM-A505F,0,0,0,Android,0,0,0
14861416269761683000,Samsung Internet,20,0,0,Samsung SM-G781U1,0,0,0,Android,0,0,0
11945641676759310000,Chrome Mobile,100,0,4896,XiaoMi Redmi Note 9S,Redmi,Note ,Build,Android,0,0,0
10993392349716017000,Samsung Internet,20,0,0,Samsung SM-A325M,0,0,0,Android,0,0,0
2229971916607071500,Chrome,109,0,0,Other,0,0,0,Mac OS X,10,14,6
950061368243594500,Chrome Mobile iOS,106,0,5249,iPhone,0,0,0,iOS,16,3,0
12482602422836970000,Safari,16,4,0,Other,0,0,0,Mac OS X,10,15,7
2335671856776645000,Chrome Mobile iOS,87,0,4280,iPhone,0,0,0,iOS,15,6,0
1849333921369067500,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,5,0,Android,0,0,0
8746902759720802000,Samsung Internet,18,0,0,Samsung SM-M526B,0,0,0,Android,0,0,0
10006535013707756000,Chrome Mobile WebView,110,0,5481,Pixel 5a,0,0,0,Android,0,0,0
8026211907640230000,Chrome Mobile WebView,110,0,5481,Samsung SM-G781U,0,0,0,Android,0,0,0
12228328537798312000,Chrome Mobile WebView,107,0,5304,Samsung SM-A326B,0,0,0,Android,0,0,0
6817284777016343000,Chrome Mobile WebView,110,0,5481,vivo $2,1951,0,0,Android,0,0,0
2725379634579940400,Samsung Internet,20,0,0,Samsung SM-J737T,0,0,0,Android,0,0,0
15538817093605558000,Firefox,110,0,0,Other,0,0,0,Mac OS X,10,13,0
10670510092377934000,Chrome Mobile iOS,97,0,4692,iPhone,0,0,0,iOS,16,3,0
12709183926965270000,Chrome Mobile iOS,93,0,4577,iPhone,0,0,0,iOS,15,1,0
17310636546772793000,Chrome Mobile WebView,87,0,4280,vivo $2,1902,0,0,Android,0,0,0
2935286836353375000,Chrome Mobile WebView,110,0,5481,Samsung SM-S908U1,0,0,0,Android,0,0,0
12155537101868454000,Chrome,107,0,0,Other,0,0,0,Mac OS X,10,15,5
17355741584769380000,Chrome Mobile WebView,110,0,5481,Samsung SM-G770F,0,0,0,Android,0,0,0
6904178618943432000,Samsung Internet,20,0,0,Samsung SM-G960F,0,0,0,Android,0,0,0
2651464105572285000,Samsung Internet,20,0,0,Samsung SM-G955U1,0,0,0,Android,0,0,0
11668559039399322000,Samsung Internet,20,0,0,Samsung SM-M325F,0,0,0,Android,0,0,0
490948921835509500,Samsung Internet,20,0,0,Samsung SM-S916B,0,0,0,Android,0,0,0
16522049648850516000,Samsung Internet,20,0,0,Samsung SM-A127M,0,0,0,Android,0,0,0
16198981520706520000,Chrome Mobile WebView,110,0,5481,LYA-L29,0,0,0,Android,0,0,0
10457398091557816000,Chrome Mobile WebView,110,0,5481,CLT-L29,0,0,0,Android,0,0,0
16360840695994630000,Samsung Internet,20,0,0,Samsung SM-S901U1,0,0,0,Android,0,0,0
9388239695418284000,Samsung Internet,20,0,0,Samsung SM-M336BU,0,0,0,Android,0,0,0
8198129637894850000,Chrome,108,0,5359,Other,0,0,0,Windows,10,0,0
2652249334180011000,Chrome Mobile iOS,103,0,5060,iPhone,0,0,0,iOS,14,7,0
803856438692549100,Mobile Safari,16,3,0,iPad,0,0,0,iOS,16,3,1
10499953803509348000,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,G10,0,Android,0,0,0
8484596066408694000,Chrome Mobile WebView,110,0,5481,Samsung SM-G950W,0,0,0,Android,0,0,0
10826683293824168000,Samsung Internet,11,0,0,Samsung SM-M115F,0,0,0,Android,0,0,0
4134119412768948000,Samsung Internet,20,0,0,Samsung SM-A307FN,0,0,0,Android,0,0,0
16076132500773200000,Firefox,50,0,0,Other,0,0,0,Windows,8.1,0,0
9041295941015758000,Chrome Mobile,110,0,0,Nexus 5,0,0,0,Android,6,0,0
1066993298049832100,Chrome Mobile WebView,110,0,5481,Samsung SM-N970F,0,0,0,Android,0,0,0
3558090796585099300,Chrome Mobile,109,0,0,LG-$2,H933,0,0,Android,0,0,0
16794506700739666000,Chrome Mobile WebView,110,0,5481,Asus X00TD,0,0,0,Android,0,0,0
11430767660765790000,Chrome Mobile WebView,100,0,4896,vivo $2,1938,0,0,Android,0,0,0
783623790255361900,Chrome Mobile,110,0,0,Nokia undefined$2$3,0,6,0,Android,0,0,0
6606786436504933000,Chrome Mobile WebView,92,0,4515,XiaoMi Redmi Note 8,Redmi,Note ,Build,Android,0,0,0
2866608408942707700,Chrome Mobile iOS,109,0,5414,iPhone,0,0,0,iOS,15,5,0
3352453895990533000,Chrome Mobile WebView,110,0,5481,OnePlus ONEPLUS A5010,0,0,0,Android,0,0,0
10003309527239560000,Chrome Mobile,93,0,4577,Generic Smartphone,0,0,0,Android,5,1,1
14358597907205284000,Chrome Mobile,109,0,0,Generic Smartphone,0,0,0,Android,7,1,2
12831787510741107000,Chrome Mobile WebView,88,0,4324,PAL-LX9,0,0,0,Android,0,0,0
695822095259317800,Chrome Mobile WebView,110,0,5481,Samsung SM-A536B,0,0,0,Android,0,0,0
814760344657820700,Chrome Mobile iOS,95,0,4638,iPhone,0,0,0,iOS,16,0,0
9429862574567424000,Samsung Internet,20,0,0,Samsung SM-M135FU,0,0,0,Android,0,0,0
3807783424118198300,Chrome Mobile WebView,88,0,4324,JNY-LX1,0,0,0,Android,0,0,0
13491972523648422000,Samsung Internet,18,0,0,Samsung SM-A736B,0,0,0,Android,0,0,0
14979513411031357000,Samsung Internet,19,0,0,Samsung SM-M236B,0,0,0,Android,0,0,0
9476456981669224000,Chrome Mobile WebView,105,0,5195,XiaoMi Redmi Note 8 Pro,Redmi,Note ,Build,Android,0,0,0
12651364815526838000,Spark,893,0,0,iOS-Device,0,0,0,Other,0,0,0
13060034614457108000,Chrome Mobile WebView,110,0,5481,JKM-LX1,0,0,0,Android,0,0,0
3956129458292155400,Samsung Internet,14,0,0,Samsung SM-E225F,0,0,0,Android,0,0,0
4756489843665382000,Samsung Internet,19,0,0,Samsung SM-M317F,0,0,0,Android,0,0,0
2720228286286579000,Chrome Mobile iOS,110,0,5481,iPhone,0,0,0,iOS,15,2,0
